date,warengruppe,id,umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,school_holiday,public_holiday
2014-04-12,3,1404123,241.849822382462,4.0,11.2,12.0,0.0,0,0,0
2014-04-12,4,1404124,54.5280148344852,4.0,11.2,12.0,0.0,0,0,0
2014-04-12,5,1404125,450.699337056635,4.0,11.2,12.0,0.0,0,0,0
2014-04-13,1,1404131,106.9717520005,6.0,11.0125,21.0,0.0,0,0,0
2014-04-13,2,1404132,631.475800914064,6.0,11.0125,21.0,0.0,0,0,0
2014-04-13,3,1404133,198.033088214577,6.0,11.0125,21.0,0.0,0,0,0
2014-04-13,4,1404134,138.42569385051,6.0,11.0125,21.0,0.0,0,0,0
2014-04-13,5,1404135,381.800588193029,6.0,11.0125,21.0,0.0,0,0,0
2014-04-14,1,1404141,126.41212420811,5.0,8.9,23.0,61.0,0,1,0
2014-04-14,2,1404142,407.696472609752,5.0,8.9,23.0,61.0,0,1,0
2014-04-14,3,1404143,156.105982266937,5.0,8.9,23.0,61.0,0,1,0
2014-04-14,4,1404144,55.4508724176006,5.0,8.9,23.0,61.0,0,1,0
2014-04-14,5,1404145,279.326942781212,5.0,8.9,23.0,61.0,0,1,0
2014-04-15,1,1404151,109.472548649702,0.0,9.9125,15.0,61.0,0,1,0
2014-04-15,2,1404152,460.801074530961,0.0,9.9125,15.0,61.0,0,1,0
2014-04-15,3,1404153,190.120642033098,0.0,9.9125,15.0,61.0,0,1,0
2014-04-15,4,1404154,85.7052852416814,0.0,9.9125,15.0,61.0,0,1,0
2014-04-15,5,1404155,335.143030954254,0.0,9.9125,15.0,61.0,0,1,0
2014-04-16,1,1404161,110.647041867212,0.0,11.3625,9.0,61.0,0,1,0
2014-04-16,2,1404162,439.876371928798,0.0,11.3625,9.0,61.0,0,1,0
2014-04-16,3,1404163,198.969950489909,0.0,11.3625,9.0,61.0,0,1,0
2014-04-16,4,1404164,80.9877329185756,0.0,11.3625,9.0,61.0,0,1,0
2014-04-16,5,1404165,297.536491311772,0.0,11.3625,9.0,61.0,0,1,0
2014-04-17,1,1404171,259.250121969818,5.0,14.4,14.0,61.0,0,1,0
2014-04-17,2,1404172,562.281813457354,5.0,14.4,14.0,61.0,0,1,0
2014-04-17,3,1404173,214.383480919186,5.0,14.4,14.0,61.0,0,1,0
2014-04-17,4,1404174,81.8180814450846,5.0,14.4,14.0,61.0,0,1,0
2014-04-17,5,1404175,427.107033298615,5.0,14.4,14.0,61.0,0,1,0
2014-04-19,1,1404191,290.428956680919,1.0,11.125,13.0,5.0,0,1,0
2014-04-19,2,1404192,701.506792782752,1.0,11.125,13.0,5.0,0,1,0
2014-04-19,3,1404193,273.491937842767,1.0,11.125,13.0,5.0,0,1,0
2014-04-19,5,1404195,424.763063011418,1.0,11.125,13.0,5.0,0,1,0
2014-04-20,1,1404201,57.7509189177541,0.0,13.875,15.0,5.0,0,1,0
2014-04-20,2,1404202,670.020496886695,0.0,13.875,15.0,5.0,0,1,0
2014-04-20,3,1404203,274.182299457511,0.0,13.875,15.0,5.0,0,1,0
2014-04-20,4,1404204,189.548617602604,0.0,13.875,15.0,5.0,0,1,0
2014-04-20,5,1404205,378.764958797144,0.0,13.875,15.0,5.0,0,1,0
2014-04-21,1,1404211,109.431179378053,4.0,13.425,15.0,0.0,0,1,1
2014-04-21,2,1404212,683.784882752709,4.0,13.425,15.0,0.0,0,1,1
2014-04-21,3,1404213,298.187238978591,4.0,13.425,15.0,0.0,0,1,1
2014-04-21,4,1404214,89.0074737430748,4.0,13.425,15.0,0.0,0,1,1
2014-04-21,5,1404215,243.108241978467,4.0,13.425,15.0,0.0,0,1,1
2014-04-22,1,1404221,169.196248011103,3.0,15.45,10.0,10.0,0,1,0
2014-04-22,2,1404222,460.8751181337,3.0,15.45,10.0,10.0,0,1,0
2014-04-22,3,1404223,182.98384854032,3.0,15.45,10.0,10.0,0,1,0
2014-04-22,5,1404225,238.30390072268,3.0,15.45,10.0,10.0,0,1,0
2014-04-23,1,1404231,162.980101956576,8.0,9.825,11.0,21.0,0,1,0
2014-04-23,2,1404232,465.58877492787,8.0,9.825,11.0,21.0,0,1,0
2014-04-23,3,1404233,183.539691874899,8.0,9.825,11.0,21.0,0,1,0
2014-04-23,4,1404234,67.1712850654668,8.0,9.825,11.0,21.0,0,1,0
2014-04-23,5,1404235,239.066295265338,8.0,9.825,11.0,21.0,0,1,0
2014-04-24,1,1404241,155.338780558714,8.0,9.175,11.0,21.0,0,1,0
2014-04-24,2,1404242,417.193979627359,8.0,9.175,11.0,21.0,0,1,0
2014-04-24,3,1404243,167.084247067964,8.0,9.175,11.0,21.0,0,1,0
2014-04-24,4,1404244,61.1765774384312,8.0,9.175,11.0,21.0,0,1,0
2014-04-24,5,1404245,277.90742095382,8.0,9.175,11.0,21.0,0,1,0
2014-04-25,1,1404251,103.620395874603,0.0,13.5625,12.0,21.0,0,1,0
2014-04-25,2,1404252,456.429396514049,0.0,13.5625,12.0,21.0,0,1,0
2014-04-25,3,1404253,166.559313065076,0.0,13.5625,12.0,21.0,0,1,0
2014-04-25,4,1404254,53.1570826268308,0.0,13.5625,12.0,21.0,0,1,0
2014-04-25,5,1404255,289.368785455912,0.0,13.5625,12.0,21.0,0,1,0
2014-04-26,1,1404261,143.988134045973,0.0,15.45,11.0,21.0,0,1,0
2014-04-26,2,1404262,586.998427577162,0.0,15.45,11.0,21.0,0,1,0
2014-04-26,3,1404263,199.626205406704,0.0,15.45,11.0,21.0,0,1,0
2014-04-26,4,1404264,72.1185398547604,0.0,15.45,11.0,21.0,0,1,0
2014-04-26,5,1404265,302.862050051497,0.0,15.45,11.0,21.0,0,1,0
2014-04-27,1,1404271,67.5791269771508,0.0,16.225,16.0,21.0,0,0,0
2014-04-27,2,1404272,584.577549685164,0.0,16.225,16.0,21.0,0,0,0
2014-04-27,3,1404273,195.501610348286,0.0,16.225,16.0,21.0,0,0,0
2014-04-27,4,1404274,112.495745498543,0.0,16.225,16.0,21.0,0,0,0
2014-04-27,5,1404275,249.301047517779,0.0,16.225,16.0,21.0,0,0,0
2014-04-28,1,1404281,142.899118015523,0.0,15.8875,11.0,21.0,0,0,0
2014-04-28,2,1404282,406.097160006948,0.0,15.8875,11.0,21.0,0,0,0
2014-04-28,3,1404283,134.855002124095,0.0,15.8875,11.0,21.0,0,0,0
2014-04-28,4,1404284,77.3638484419459,0.0,15.8875,11.0,21.0,0,0,0
2014-04-28,5,1404285,204.961291079966,0.0,15.8875,11.0,21.0,0,0,0
2014-04-29,1,1404291,145.382373304754,0.0,18.0875,8.0,0.0,0,0,0
2014-04-29,2,1404292,426.634045431234,0.0,18.0875,8.0,0.0,0,0,0
2014-04-29,3,1404293,152.025502640473,0.0,18.0875,8.0,0.0,0,0,0
2014-04-29,4,1404294,65.3847746871142,0.0,18.0875,8.0,0.0,0,0,0
2014-04-29,5,1404295,287.361243256404,0.0,18.0875,8.0,0.0,0,0,0
2014-04-30,1,1404301,168.447583367336,3.0,18.0,8.0,0.0,0,0,0
2014-04-30,2,1404302,440.782783930678,3.0,18.0,8.0,0.0,0,0,0
2014-04-30,3,1404303,154.434645162314,3.0,18.0,8.0,0.0,0,0,0
2014-04-30,4,1404304,51.0562893306812,3.0,18.0,8.0,0.0,0,0,0
2014-04-30,5,1404305,324.692536719349,3.0,18.0,8.0,0.0,0,0,0
2014-05-02,1,1405021,194.877300541007,6.0,10.225,13.0,0.0,0,0,0
2014-05-02,2,1405022,506.773609930646,6.0,10.225,13.0,0.0,0,0,0
2014-05-02,3,1405023,183.845898367796,6.0,10.225,13.0,0.0,0,0,0
2014-05-02,4,1405024,77.6145056918161,6.0,10.225,13.0,0.0,0,0,0
2014-05-02,5,1405025,345.188442766659,6.0,10.225,13.0,0.0,0,0,0
2014-05-05,1,1405051,344.712427419033,8.0,10.7125,6.0,21.0,0,0,0
2014-05-05,2,1405052,1203.43112985675,8.0,10.7125,6.0,21.0,0,0,0
2014-05-05,3,1405053,565.941679350249,8.0,10.7125,6.0,21.0,0,0,0
2014-05-05,4,1405054,293.109398326081,8.0,10.7125,6.0,21.0,0,0,0
2014-05-05,5,1405055,749.218709204354,8.0,10.7125,6.0,21.0,0,0,0
2014-05-06,1,1405061,117.634364611904,7.0,15.775,9.0,21.0,0,0,0
2014-05-06,2,1405062,350.107434330692,7.0,15.775,9.0,21.0,0,0,0
2014-05-06,3,1405063,113.629663759254,7.0,15.775,9.0,21.0,0,0,0
2014-05-06,4,1405064,87.8622507140459,7.0,15.775,9.0,21.0,0,0,0
2014-05-06,5,1405065,265.023592604083,7.0,15.775,9.0,21.0,0,0,0
2014-05-07,1,1405071,90.0459392081919,4.0,14.2125,15.0,65.0,0,0,0
2014-05-07,2,1405072,315.890695137174,4.0,14.2125,15.0,65.0,0,0,0
2014-05-07,3,1405073,91.0872706951132,4.0,14.2125,15.0,65.0,0,0,0
2014-05-07,4,1405074,92.4936971920041,4.0,14.2125,15.0,65.0,0,0,0
2014-05-07,5,1405075,206.372294382589,4.0,14.2125,15.0,65.0,0,0,0
2014-05-08,1,1405081,149.299133313087,7.0,12.45,10.0,63.0,0,0,0
2014-05-08,2,1405082,366.1450783331,7.0,12.45,10.0,63.0,0,0,0
2014-05-08,3,1405083,123.776673695357,7.0,12.45,10.0,63.0,0,0,0
2014-05-08,4,1405084,82.1783266012903,7.0,12.45,10.0,63.0,0,0,0
2014-05-08,5,1405085,266.240037647833,7.0,12.45,10.0,63.0,0,0,0
2014-05-09,1,1405091,93.4116822522153,6.0,12.3875,10.0,61.0,0,0,0
2014-05-09,2,1405092,324.860077549193,6.0,12.3875,10.0,61.0,0,0,0
2014-05-09,3,1405093,145.894157572286,6.0,12.3875,10.0,61.0,0,0,0
2014-05-09,4,1405094,66.0161743425402,6.0,12.3875,10.0,61.0,0,0,0
2014-05-09,5,1405095,275.258837409267,6.0,12.3875,10.0,61.0,0,0,0
2014-05-10,1,1405101,123.724674602317,7.0,13.275,12.0,61.0,0,0,0
2014-05-10,2,1405102,478.617066120892,7.0,13.275,12.0,61.0,0,0,0
2014-05-10,3,1405103,166.329341490019,7.0,13.275,12.0,61.0,0,0,0
2014-05-10,4,1405104,104.094163257842,7.0,13.275,12.0,61.0,0,0,0
2014-05-10,5,1405105,335.938747106641,7.0,13.275,12.0,61.0,0,0,0
2014-05-11,1,1405111,61.0065824620734,7.0,11.5625,12.0,63.0,0,0,0
2014-05-11,2,1405112,460.682512294828,7.0,11.5625,12.0,63.0,0,0,0
2014-05-11,3,1405113,160.191203395938,7.0,11.5625,12.0,63.0,0,0,0
2014-05-11,4,1405114,147.881905447336,7.0,11.5625,12.0,63.0,0,0,0
2014-05-11,5,1405115,361.969960059764,7.0,11.5625,12.0,63.0,0,0,0
2014-05-12,1,1405121,117.63724487723,7.0,12.7,14.0,63.0,0,0,0
2014-05-12,2,1405122,328.92733265268,7.0,12.7,14.0,63.0,0,0,0
2014-05-12,3,1405123,123.83551731917,7.0,12.7,14.0,63.0,0,0,0
2014-05-12,4,1405124,67.4955434507817,7.0,12.7,14.0,63.0,0,0,0
2014-05-12,5,1405125,228.702480093214,7.0,12.7,14.0,63.0,0,0,0
2014-05-13,1,1405131,140.036281903001,7.0,11.5625,15.0,21.0,0,0,0
2014-05-13,2,1405132,297.999814467772,7.0,11.5625,15.0,21.0,0,0,0
2014-05-13,3,1405133,118.976012937567,7.0,11.5625,15.0,21.0,0,0,0
2014-05-13,4,1405134,101.214069608519,7.0,11.5625,15.0,21.0,0,0,0
2014-05-13,5,1405135,284.656364394564,7.0,11.5625,15.0,21.0,0,0,0
2014-05-14,1,1405141,107.299783874075,7.0,11.5625,16.0,21.0,0,0,0
2014-05-14,2,1405142,314.953597620915,7.0,11.5625,16.0,21.0,0,0,0
2014-05-14,3,1405143,127.483930182396,7.0,11.5625,16.0,21.0,0,0,0
2014-05-14,4,1405144,41.4123064196756,7.0,11.5625,16.0,21.0,0,0,0
2014-05-14,5,1405145,264.50249229848,7.0,11.5625,16.0,21.0,0,0,0
2014-05-15,1,1405151,123.833393024816,2.0,13.7875,8.0,21.0,0,0,0
2014-05-15,2,1405152,352.418195482769,2.0,13.7875,8.0,21.0,0,0,0
2014-05-15,3,1405153,124.638931817625,2.0,13.7875,8.0,21.0,0,0,0
2014-05-15,4,1405154,63.5101290538195,2.0,13.7875,8.0,21.0,0,0,0
2014-05-15,5,1405155,264.770092066181,2.0,13.7875,8.0,21.0,0,0,0
2014-05-16,1,1405161,182.247331664509,5.0,13.8875,9.0,21.0,0,0,0
2014-05-16,2,1405162,422.284930999887,5.0,13.8875,9.0,21.0,0,0,0
2014-05-16,3,1405163,161.947276175832,5.0,13.8875,9.0,21.0,0,0,0
2014-05-16,4,1405164,85.4807679768228,5.0,13.8875,9.0,21.0,0,0,0
2014-05-16,5,1405165,373.755034015357,5.0,13.8875,9.0,21.0,0,0,0
2014-05-17,1,1405171,128.405482365147,0.0,16.625,8.0,0.0,0,0,0
2014-05-17,2,1405172,507.850100762978,0.0,16.625,8.0,0.0,0,0,0
2014-05-17,3,1405173,225.148891508595,0.0,16.625,8.0,0.0,0,0,0
2014-05-17,4,1405174,50.3660101081308,0.0,16.625,8.0,0.0,0,0,0
2014-05-17,5,1405175,423.072504158874,0.0,16.625,8.0,0.0,0,0,0
2014-05-18,1,1405181,94.9265718873585,4.0,16.5125,13.0,0.0,0,0,0
2014-05-18,2,1405182,598.067011591372,4.0,16.5125,13.0,0.0,0,0,0
2014-05-18,3,1405183,209.615126303356,4.0,16.5125,13.0,0.0,0,0,0
2014-05-18,4,1405184,149.244078377209,4.0,16.5125,13.0,0.0,0,0,0
2014-05-18,5,1405185,381.742838590355,4.0,16.5125,13.0,0.0,0,0,0
2014-05-19,1,1405191,108.184039506908,6.0,13.7625,8.0,61.0,0,0,0
2014-05-19,2,1405192,385.830427464834,6.0,13.7625,8.0,61.0,0,0,0
2014-05-19,3,1405193,132.991806725831,6.0,13.7625,8.0,61.0,0,0,0
2014-05-19,4,1405194,83.9681823631343,6.0,13.7625,8.0,61.0,0,0,0
2014-05-19,5,1405195,229.433619956226,6.0,13.7625,8.0,61.0,0,0,0
2014-05-20,1,1405201,112.779561925048,0.0,20.725,12.0,61.0,0,0,0
2014-05-20,2,1405202,345.526173706413,0.0,20.725,12.0,61.0,0,0,0
2014-05-20,3,1405203,142.282852833497,0.0,20.725,12.0,61.0,0,0,0
2014-05-20,4,1405204,94.5737640355796,0.0,20.725,12.0,61.0,0,0,0
2014-05-20,5,1405205,263.727611478052,0.0,20.725,12.0,61.0,0,0,0
2014-05-21,1,1405211,123.754439846218,2.0,26.8625,8.0,61.0,0,0,0
2014-05-21,2,1405212,356.727230834875,2.0,26.8625,8.0,61.0,0,0,0
2014-05-21,3,1405213,134.107923627317,2.0,26.8625,8.0,61.0,0,0,0
2014-05-21,4,1405214,48.2108285393945,2.0,26.8625,8.0,61.0,0,0,0
2014-05-21,5,1405215,227.256778174006,2.0,26.8625,8.0,61.0,0,0,0
2014-05-22,1,1405221,116.368035292474,0.0,26.375,8.0,61.0,0,0,0
2014-05-22,2,1405222,402.543178395128,0.0,26.375,8.0,61.0,0,0,0
2014-05-22,3,1405223,105.985885216141,0.0,26.375,8.0,61.0,0,0,0
2014-05-22,4,1405224,77.5543202377256,0.0,26.375,8.0,61.0,0,0,0
2014-05-22,5,1405225,222.80717555258,0.0,26.375,8.0,61.0,0,0,0
2014-05-23,1,1405231,129.753386763715,7.0,18.0125,12.0,65.0,0,0,0
2014-05-23,2,1405232,410.166785875368,7.0,18.0125,12.0,65.0,0,0,0
2014-05-23,3,1405233,157.533819763355,7.0,18.0125,12.0,65.0,0,0,0
2014-05-23,4,1405234,50.8008994806073,7.0,18.0125,12.0,65.0,0,0,0
2014-05-23,5,1405235,284.81760171622,7.0,18.0125,12.0,65.0,0,0,0
2014-05-24,1,1405241,117.223121200496,2.0,17.9625,8.0,65.0,0,0,0
2014-05-24,2,1405242,524.51228527573,2.0,17.9625,8.0,65.0,0,0,0
2014-05-24,3,1405243,196.118993968548,2.0,17.9625,8.0,65.0,0,0,0
2014-05-24,4,1405244,66.4306117273805,2.0,17.9625,8.0,65.0,0,0,0
2014-05-24,5,1405245,320.532138289062,2.0,17.9625,8.0,65.0,0,0,0
2014-05-25,1,1405251,85.7502216285052,2.0,20.4625,11.0,65.0,0,0,0
2014-05-25,2,1405252,597.047216641851,2.0,20.4625,11.0,65.0,0,0,0
2014-05-25,3,1405253,216.640710498117,2.0,20.4625,11.0,65.0,0,0,0
2014-05-25,4,1405254,114.943972960342,2.0,20.4625,11.0,65.0,0,0,0
2014-05-25,5,1405255,288.498669954929,2.0,20.4625,11.0,65.0,0,0,0
2014-05-26,1,1405261,117.265384467109,0.0,19.9625,13.0,65.0,0,0,0
2014-05-26,2,1405262,387.78920418638,0.0,19.9625,13.0,65.0,0,0,0
2014-05-26,3,1405263,138.556265702698,0.0,19.9625,13.0,65.0,0,0,0
2014-05-26,4,1405264,91.0457110069583,0.0,19.9625,13.0,65.0,0,0,0
2014-05-26,5,1405265,234.830421163947,0.0,19.9625,13.0,65.0,0,0,0
2014-05-27,1,1405271,114.85034360851,7.0,12.8875,21.0,21.0,0,0,0
2014-05-27,2,1405272,424.223657962549,7.0,12.8875,21.0,21.0,0,0,0
2014-05-27,3,1405273,142.345521877251,7.0,12.8875,21.0,21.0,0,0,0
2014-05-27,4,1405274,84.6280561362088,7.0,12.8875,21.0,21.0,0,0,0
2014-05-27,5,1405275,280.087441868984,7.0,12.8875,21.0,21.0,0,0,0
2014-05-28,1,1405281,190.55318445032,7.0,10.2,22.0,21.0,0,0,0
2014-05-28,2,1405282,440.753384253967,7.0,10.2,22.0,21.0,0,0,0
2014-05-28,3,1405283,196.534929868791,7.0,10.2,22.0,21.0,0,0,0
2014-05-28,5,1405285,317.665635686158,7.0,10.2,22.0,21.0,0,0,0
2014-05-29,1,1405291,85.879848415963,4.0,12.7,14.0,21.0,0,0,1
2014-05-29,2,1405292,670.064174060842,4.0,12.7,14.0,21.0,0,0,1
2014-05-29,3,1405293,254.295074075867,4.0,12.7,14.0,21.0,0,0,1
2014-05-29,4,1405294,152.709702945456,4.0,12.7,14.0,21.0,0,0,1
2014-05-29,5,1405295,429.25644892951,4.0,12.7,14.0,21.0,0,0,1
2014-05-30,1,1405301,187.239006431102,0.0,17.9625,13.0,21.0,0,0,0
2014-05-30,2,1405302,543.734282137968,0.0,17.9625,13.0,21.0,0,0,0
2014-05-30,3,1405303,264.036588750834,0.0,17.9625,13.0,21.0,0,0,0
2014-05-30,4,1405304,57.2454061447027,0.0,17.9625,13.0,21.0,0,0,0
2014-05-30,5,1405305,388.318379103362,0.0,17.9625,13.0,21.0,0,0,0
2014-05-31,1,1405311,171.347524831197,3.0,15.9125,15.0,21.0,0,0,0
2014-05-31,2,1405312,616.245915538845,3.0,15.9125,15.0,21.0,0,0,0
2014-05-31,3,1405313,292.141593675945,3.0,15.9125,15.0,21.0,0,0,0
2014-05-31,4,1405314,68.1643312002004,3.0,15.9125,15.0,21.0,0,0,0
2014-05-31,5,1405315,382.044405388045,3.0,15.9125,15.0,21.0,0,0,0
2014-06-01,1,1406011,93.4027092149433,7.0,13.825,6.0,21.0,0,0,0
2014-06-01,2,1406012,676.063588454464,7.0,13.825,6.0,21.0,0,0,0
2014-06-01,3,1406013,238.147667385848,7.0,13.825,6.0,21.0,0,0,0
2014-06-01,4,1406014,129.4189036507,7.0,13.825,6.0,21.0,0,0,0
2014-06-01,5,1406015,276.89033677768,7.0,13.825,6.0,21.0,0,0,0
2014-06-02,1,1406021,199.723160641356,0.0,17.625,9.0,21.0,0,0,0
2014-06-02,2,1406022,441.052664780553,0.0,17.625,9.0,21.0,0,0,0
2014-06-02,3,1406023,142.068446650007,0.0,17.625,9.0,21.0,0,0,0
2014-06-02,4,1406024,65.7363488821332,0.0,17.625,9.0,21.0,0,0,0
2014-06-02,5,1406025,292.066998952139,0.0,17.625,9.0,21.0,0,0,0
2014-06-03,1,1406031,142.538025704362,1.0,20.0,9.0,21.0,0,0,0
2014-06-03,2,1406032,416.946808829077,1.0,20.0,9.0,21.0,0,0,0
2014-06-03,3,1406033,161.471394704895,1.0,20.0,9.0,21.0,0,0,0
2014-06-03,4,1406034,62.3903661114696,1.0,20.0,9.0,21.0,0,0,0
2014-06-03,5,1406035,245.212148404522,1.0,20.0,9.0,21.0,0,0,0
2014-06-04,1,1406041,137.397470737802,1.0,21.4875,14.0,21.0,0,0,0
2014-06-04,2,1406042,415.711170989076,1.0,21.4875,14.0,21.0,0,0,0
2014-06-04,3,1406043,140.565721107956,1.0,21.4875,14.0,21.0,0,0,0
2014-06-04,4,1406044,53.2308769671162,1.0,21.4875,14.0,21.0,0,0,0
2014-06-04,5,1406045,268.264130359081,1.0,21.4875,14.0,21.0,0,0,0
2014-06-05,1,1406051,194.604241155943,5.0,15.0375,18.0,65.0,0,0,0
2014-06-05,2,1406052,390.575773242664,5.0,15.0375,18.0,65.0,0,0,0
2014-06-05,3,1406053,151.313296014942,5.0,15.0375,18.0,65.0,0,0,0
2014-06-05,4,1406054,76.2135588168066,5.0,15.0375,18.0,65.0,0,0,0
2014-06-05,5,1406055,309.653125934012,5.0,15.0375,18.0,65.0,0,0,0
2014-06-06,1,1406061,181.64230467912,3.0,19.3125,12.0,65.0,0,0,0
2014-06-06,2,1406062,428.95344334705,3.0,19.3125,12.0,65.0,0,0,0
2014-06-06,3,1406063,169.4728348911,3.0,19.3125,12.0,65.0,0,0,0
2014-06-06,5,1406065,281.228067681119,3.0,19.3125,12.0,65.0,0,0,0
2014-06-07,1,1406071,199.282826637538,0.0,17.9625,8.0,65.0,0,0,0
2014-06-07,2,1406072,753.443538177679,0.0,17.9625,8.0,65.0,0,0,0
2014-06-07,3,1406073,294.192956500557,0.0,17.9625,8.0,65.0,0,0,0
2014-06-07,4,1406074,79.7188444198125,0.0,17.9625,8.0,65.0,0,0,0
2014-06-07,5,1406075,442.520092981899,0.0,17.9625,8.0,65.0,0,0,0
2014-06-08,1,1406081,116.13410257794,6.0,22.1,12.0,21.0,0,0,0
2014-06-08,2,1406082,681.186640749589,6.0,22.1,12.0,21.0,0,0,0
2014-06-08,3,1406083,280.533351180996,6.0,22.1,12.0,21.0,0,0,0
2014-06-08,4,1406084,104.453562324412,6.0,22.1,12.0,21.0,0,0,0
2014-06-08,5,1406085,386.974806899709,6.0,22.1,12.0,21.0,0,0,0
2014-06-09,1,1406091,110.83826883308,0.0,20.6625,10.0,21.0,0,0,1
2014-06-09,2,1406092,808.126780736088,0.0,20.6625,10.0,21.0,0,0,1
2014-06-09,3,1406093,304.46367931484,0.0,20.6625,10.0,21.0,0,0,1
2014-06-09,4,1406094,143.977898792685,0.0,20.6625,10.0,21.0,0,0,1
2014-06-09,5,1406095,438.305240388751,0.0,20.6625,10.0,21.0,0,0,1
2014-06-10,1,1406101,183.918754774297,1.0,25.7875,9.0,21.0,0,1,0
2014-06-10,2,1406102,481.25061409398,1.0,25.7875,9.0,21.0,0,1,0
2014-06-10,3,1406103,171.161365845674,1.0,25.7875,9.0,21.0,0,1,0
2014-06-10,4,1406104,70.2099274704429,1.0,25.7875,9.0,21.0,0,1,0
2014-06-10,5,1406105,255.648794014527,1.0,25.7875,9.0,21.0,0,1,0
2014-06-11,1,1406111,149.446544671322,7.0,20.5,8.0,61.0,0,0,0
2014-06-11,2,1406112,400.748048990214,7.0,20.5,8.0,61.0,0,0,0
2014-06-11,3,1406113,178.135623154436,7.0,20.5,8.0,61.0,0,0,0
2014-06-11,4,1406114,83.6581389182717,7.0,20.5,8.0,61.0,0,0,0
2014-06-11,5,1406115,294.969897021174,7.0,20.5,8.0,61.0,0,0,0
2014-06-12,1,1406121,139.828728810289,4.0,19.55,12.0,61.0,0,0,0
2014-06-12,2,1406122,430.923755250979,4.0,19.55,12.0,61.0,0,0,0
2014-06-12,3,1406123,169.739600653923,4.0,19.55,12.0,61.0,0,0,0
2014-06-12,4,1406124,37.4555594997625,4.0,19.55,12.0,61.0,0,0,0
2014-06-12,5,1406125,282.892238886454,4.0,19.55,12.0,61.0,0,0,0
2014-06-13,1,1406131,181.076990157327,7.0,17.45,18.0,21.0,0,0,0
2014-06-13,2,1406132,469.760139519046,7.0,17.45,18.0,21.0,0,0,0
2014-06-13,3,1406133,193.49931955084,7.0,17.45,18.0,21.0,0,0,0
2014-06-13,4,1406134,75.4496723357508,7.0,17.45,18.0,21.0,0,0,0
2014-06-13,5,1406135,340.63697845764,7.0,17.45,18.0,21.0,0,0,0
2014-06-14,1,1406141,198.692957520375,1.0,18.9125,13.0,21.0,0,0,0
2014-06-14,2,1406142,564.16430206382,1.0,18.9125,13.0,21.0,0,0,0
2014-06-14,3,1406143,226.966709069792,1.0,18.9125,13.0,21.0,0,0,0
2014-06-14,4,1406144,63.8372762263068,1.0,18.9125,13.0,21.0,0,0,0
2014-06-14,5,1406145,298.452306538051,1.0,18.9125,13.0,21.0,0,0,0
2014-06-15,1,1406151,54.0249702204705,0.0,19.275,8.0,21.0,0,0,0
2014-06-15,2,1406152,625.464619964173,0.0,19.275,8.0,21.0,0,0,0
2014-06-15,3,1406153,241.106204197457,0.0,19.275,8.0,21.0,0,0,0
2014-06-15,4,1406154,113.198169900375,0.0,19.275,8.0,21.0,0,0,0
2014-06-15,5,1406155,351.284208007361,0.0,19.275,8.0,21.0,0,0,0
2014-06-16,1,1406161,162.607017592405,6.0,18.3125,10.0,0.0,0,0,0
2014-06-16,2,1406162,433.505937817699,6.0,18.3125,10.0,0.0,0,0,0
2014-06-16,3,1406163,172.158776127598,6.0,18.3125,10.0,0.0,0,0,0
2014-06-16,4,1406164,81.5364761006443,6.0,18.3125,10.0,0.0,0,0,0
2014-06-16,5,1406165,265.423252443088,6.0,18.3125,10.0,0.0,0,0,0
2014-06-17,1,1406171,124.562218396083,1.0,20.375,7.0,0.0,0,0,0
2014-06-17,2,1406172,419.651602758868,1.0,20.375,7.0,0.0,0,0,0
2014-06-17,3,1406173,157.995568575297,1.0,20.375,7.0,0.0,0,0,0
2014-06-17,4,1406174,57.1245129570396,1.0,20.375,7.0,0.0,0,0,0
2014-06-17,5,1406175,262.931978223786,1.0,20.375,7.0,0.0,0,0,0
2014-06-18,1,1406181,137.865777862035,3.0,19.3,13.0,0.0,0,0,0
2014-06-18,2,1406182,432.574331239166,3.0,19.3,13.0,0.0,0,0,0
2014-06-18,3,1406183,153.068714255789,3.0,19.3,13.0,0.0,0,0,0
2014-06-18,4,1406184,58.7589360079372,3.0,19.3,13.0,0.0,0,0,0
2014-06-18,5,1406185,370.557182073761,3.0,19.3,13.0,0.0,0,0,0
2014-06-19,1,1406191,129.894799169399,7.0,15.2875,19.0,21.0,0,0,0
2014-06-19,2,1406192,429.955728270914,7.0,15.2875,19.0,21.0,0,0,0
2014-06-19,3,1406193,142.515967193978,7.0,15.2875,19.0,21.0,0,0,0
2014-06-19,4,1406194,88.1859744107587,7.0,15.2875,19.0,21.0,0,0,0
2014-06-19,5,1406195,360.857109541687,7.0,15.2875,19.0,21.0,0,0,0
2014-06-20,1,1406201,175.728748384125,7.0,15.9875,16.0,21.0,0,0,0
2014-06-20,2,1406202,554.710447078857,7.0,15.9875,16.0,21.0,0,0,0
2014-06-20,3,1406203,196.162148829113,7.0,15.9875,16.0,21.0,0,0,0
2014-06-20,4,1406204,53.1800832506312,7.0,15.9875,16.0,21.0,0,0,0
2014-06-20,5,1406205,390.42111753906,7.0,15.9875,16.0,21.0,0,0,0
2014-06-21,1,1406211,162.410672754329,6.0,15.5125,18.0,61.0,1,0,0
2014-06-21,2,1406212,691.302129885254,6.0,15.5125,18.0,61.0,1,0,0
