date,Warengruppe,id,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,school_holiday,public_holiday
2013-04-09,3,1304093,,4.0,9.286569953846154,14.192307692307693,13.0,0.0,1.0,1.0
2013-04-09,4,1304094,,4.0,9.286569953846154,14.192307692307693,13.0,0.0,1.0,1.0
2013-04-09,5,1304095,,4.0,9.286569953846154,14.192307692307693,13.0,0.0,1.0,1.0
2013-04-10,1,1304101,,4.0,9.373717384615384,14.23076923076923,13.0,0.0,1.0,1.0
2013-04-10,2,1304102,,4.0,9.373717384615384,14.23076923076923,13.0,0.0,1.0,1.0
2013-04-10,3,1304103,,4.0,9.373717384615384,14.23076923076923,13.0,0.0,1.0,1.0
2013-04-10,4,1304104,,4.0,9.373717384615384,14.23076923076923,13.0,0.0,1.0,1.0
2013-04-10,5,1304105,,4.0,9.373717384615384,14.23076923076923,13.0,0.0,1.0,1.0
2013-04-11,1,1304111,,4.0,9.460864815384616,14.26923076923077,13.0,0.0,1.0,1.0
2013-04-11,2,1304112,,4.0,9.460864815384616,14.26923076923077,13.0,0.0,1.0,1.0
2013-04-11,3,1304113,,4.0,9.460864815384616,14.26923076923077,13.0,0.0,1.0,1.0
2013-04-11,4,1304114,,4.0,9.460864815384616,14.26923076923077,13.0,0.0,1.0,1.0
2013-04-11,5,1304115,,4.0,9.460864815384616,14.26923076923077,13.0,0.0,1.0,1.0
2013-04-12,1,1304121,,4.0,9.548012246153846,14.307692307692307,13.0,0.0,1.0,1.0
2013-04-12,2,1304122,,4.0,9.548012246153846,14.307692307692307,13.0,0.0,1.0,1.0
2013-04-12,3,1304123,,4.0,9.548012246153846,14.307692307692307,13.0,0.0,1.0,1.0
2013-04-12,4,1304124,,4.0,9.548012246153846,14.307692307692307,13.0,0.0,1.0,1.0
2013-04-12,5,1304125,,4.0,9.548012246153846,14.307692307692307,13.0,0.0,1.0,1.0
2013-04-13,1,1304131,,4.0,9.635159676923077,14.346153846153847,13.0,0.0,1.0,1.0
2013-04-13,2,1304132,,4.0,9.635159676923077,14.346153846153847,13.0,0.0,1.0,1.0
2013-04-13,3,1304133,,4.0,9.635159676923077,14.346153846153847,13.0,0.0,1.0,1.0
2013-04-13,4,1304134,,4.0,9.635159676923077,14.346153846153847,13.0,0.0,1.0,1.0
2013-04-13,5,1304135,,4.0,9.635159676923077,14.346153846153847,13.0,0.0,1.0,1.0
2013-04-14,1,1304141,,3.0,9.722307107692307,14.384615384615385,13.0,0.0,0.0,1.0
2013-04-14,2,1304142,,3.0,9.722307107692307,14.384615384615385,13.0,0.0,0.0,1.0
2013-04-14,3,1304143,,3.0,9.722307107692307,14.384615384615385,13.0,0.0,0.0,1.0
2013-04-14,4,1304144,,3.0,9.722307107692307,14.384615384615385,13.0,0.0,0.0,1.0
2013-04-14,5,1304145,,3.0,9.722307107692307,14.384615384615385,13.0,0.0,0.0,1.0
2013-04-15,1,1304151,,3.0,9.809454538461539,14.423076923076923,13.0,0.0,0.0,1.0
2013-04-15,2,1304152,,3.0,9.809454538461539,14.423076923076923,13.0,0.0,0.0,1.0
2013-04-15,3,1304153,,3.0,9.809454538461539,14.423076923076923,13.0,0.0,0.0,1.0
2013-04-15,4,1304154,,3.0,9.809454538461539,14.423076923076923,13.0,0.0,0.0,1.0
2013-04-15,5,1304155,,3.0,9.809454538461539,14.423076923076923,13.0,0.0,0.0,1.0
2013-04-16,1,1304161,,3.0,9.896601969230769,14.461538461538462,13.0,0.0,0.0,1.0
2013-04-16,2,1304162,,3.0,9.896601969230769,14.461538461538462,13.0,0.0,0.0,1.0
2013-04-16,3,1304163,,3.0,9.896601969230769,14.461538461538462,13.0,0.0,0.0,1.0
2013-04-16,4,1304164,,3.0,9.896601969230769,14.461538461538462,13.0,0.0,0.0,1.0
2013-04-16,5,1304165,,3.0,9.896601969230769,14.461538461538462,13.0,0.0,0.0,1.0
2013-04-17,1,1304171,,3.0,9.9837494,14.5,13.0,0.0,0.0,1.0
2013-04-17,2,1304172,,3.0,9.9837494,14.5,13.0,0.0,0.0,1.0
2013-04-17,3,1304173,,3.0,9.9837494,14.5,13.0,0.0,0.0,1.0
2013-04-17,4,1304174,,3.0,9.9837494,14.5,13.0,0.0,0.0,1.0
2013-04-17,5,1304175,,3.0,9.9837494,14.5,13.0,0.0,0.0,1.0
2013-04-18,1,1304181,,3.0,10.07089683076923,14.538461538461538,13.0,0.0,0.0,1.0
2013-04-18,2,1304182,,3.0,10.07089683076923,14.538461538461538,13.0,0.0,0.0,1.0
2013-04-18,3,1304183,,3.0,10.07089683076923,14.538461538461538,13.0,0.0,0.0,1.0
2013-04-18,4,1304184,,3.0,10.07089683076923,14.538461538461538,13.0,0.0,0.0,1.0
2013-04-18,5,1304185,,3.0,10.07089683076923,14.538461538461538,13.0,0.0,0.0,1.0
2013-04-19,1,1304191,,3.0,10.15804426153846,14.576923076923077,13.0,0.0,0.0,1.0
2013-04-19,2,1304192,,3.0,10.15804426153846,14.576923076923077,13.0,0.0,0.0,1.0
2013-04-19,3,1304193,,3.0,10.15804426153846,14.576923076923077,13.0,0.0,0.0,1.0
2013-04-19,4,1304194,,3.0,10.15804426153846,14.576923076923077,13.0,0.0,0.0,1.0
2013-04-19,5,1304195,,3.0,10.15804426153846,14.576923076923077,13.0,0.0,0.0,1.0
2013-04-20,1,1304201,,3.0,10.245191692307692,14.615384615384615,13.0,0.0,0.0,1.0
2013-04-20,2,1304202,,3.0,10.245191692307692,14.615384615384615,13.0,0.0,0.0,1.0
2013-04-20,3,1304203,,3.0,10.245191692307692,14.615384615384615,13.0,0.0,0.0,1.0
2013-04-20,4,1304204,,3.0,10.245191692307692,14.615384615384615,13.0,0.0,0.0,1.0
2013-04-20,5,1304205,,3.0,10.245191692307692,14.615384615384615,13.0,0.0,0.0,1.0
2013-04-21,1,1304211,,3.0,10.332339123076922,14.653846153846153,13.0,0.0,0.0,1.0
2013-04-21,2,1304212,,3.0,10.332339123076922,14.653846153846153,13.0,0.0,0.0,1.0
2013-04-21,3,1304213,,3.0,10.332339123076922,14.653846153846153,13.0,0.0,0.0,1.0
2013-04-21,4,1304214,,3.0,10.332339123076922,14.653846153846153,13.0,0.0,0.0,1.0
2013-04-21,5,1304215,,3.0,10.332339123076922,14.653846153846153,13.0,0.0,0.0,1.0
2013-04-22,1,1304221,,3.0,10.419486553846154,14.692307692307693,13.0,0.0,0.0,1.0
2013-04-22,2,1304222,,3.0,10.419486553846154,14.692307692307693,13.0,0.0,0.0,1.0
2013-04-22,3,1304223,,3.0,10.419486553846154,14.692307692307693,13.0,0.0,0.0,1.0
2013-04-22,4,1304224,,3.0,10.419486553846154,14.692307692307693,13.0,0.0,0.0,1.0
2013-04-22,5,1304225,,3.0,10.419486553846154,14.692307692307693,13.0,0.0,0.0,1.0
2013-04-23,1,1304231,,3.0,10.506633984615384,14.73076923076923,13.0,0.0,0.0,1.0
2013-04-23,2,1304232,,3.0,10.506633984615384,14.73076923076923,13.0,0.0,0.0,1.0
2013-04-23,3,1304233,,3.0,10.506633984615384,14.73076923076923,13.0,0.0,0.0,1.0
2013-04-23,4,1304234,,3.0,10.506633984615384,14.73076923076923,13.0,0.0,0.0,1.0
2013-04-23,5,1304235,,3.0,10.506633984615384,14.73076923076923,13.0,0.0,0.0,1.0
2013-04-24,1,1304241,,3.0,10.593781415384615,14.76923076923077,13.0,0.0,0.0,1.0
2013-04-24,2,1304242,,3.0,10.593781415384615,14.76923076923077,13.0,0.0,0.0,1.0
2013-04-24,3,1304243,,3.0,10.593781415384615,14.76923076923077,13.0,0.0,0.0,1.0
2013-04-24,4,1304244,,3.0,10.593781415384615,14.76923076923077,13.0,0.0,0.0,1.0
2013-04-24,5,1304245,,3.0,10.593781415384615,14.76923076923077,13.0,0.0,0.0,1.0
2013-04-25,1,1304251,,3.0,10.680928846153845,14.807692307692307,13.0,0.0,0.0,1.0
2013-04-25,2,1304252,,3.0,10.680928846153845,14.807692307692307,13.0,0.0,0.0,1.0
2013-04-25,3,1304253,,3.0,10.680928846153845,14.807692307692307,13.0,0.0,0.0,1.0
2013-04-25,4,1304254,,3.0,10.680928846153845,14.807692307692307,13.0,0.0,0.0,1.0
2013-04-25,5,1304255,,3.0,10.680928846153845,14.807692307692307,13.0,0.0,0.0,1.0
2013-04-26,1,1304261,,3.0,10.768076276923077,14.846153846153847,13.0,0.0,0.0,1.0
2013-04-26,2,1304262,,3.0,10.768076276923077,14.846153846153847,13.0,0.0,0.0,1.0
2013-04-26,3,1304263,,3.0,10.768076276923077,14.846153846153847,13.0,0.0,0.0,1.0
2013-04-26,4,1304264,,3.0,10.768076276923077,14.846153846153847,13.0,0.0,0.0,1.0
2013-04-26,5,1304265,,3.0,10.768076276923077,14.846153846153847,13.0,0.0,0.0,1.0
2013-04-27,1,1304271,,3.0,10.855223707692307,14.884615384615385,13.0,0.0,0.0,1.0
2013-04-27,2,1304272,,3.0,10.855223707692307,14.884615384615385,13.0,0.0,0.0,1.0
2013-04-27,3,1304273,,3.0,10.855223707692307,14.884615384615385,13.0,0.0,0.0,1.0
2013-04-27,4,1304274,,3.0,10.855223707692307,14.884615384615385,13.0,0.0,0.0,1.0
2013-04-27,5,1304275,,3.0,10.855223707692307,14.884615384615385,13.0,0.0,0.0,1.0
2013-04-28,1,1304281,,3.0,10.942371138461539,14.923076923076923,13.0,0.0,0.0,1.0
2013-04-28,2,1304282,,3.0,10.942371138461539,14.923076923076923,13.0,0.0,0.0,1.0
2013-04-28,3,1304283,,3.0,10.942371138461539,14.923076923076923,13.0,0.0,0.0,1.0
2013-04-28,4,1304284,,3.0,10.942371138461539,14.923076923076923,13.0,0.0,0.0,1.0
2013-04-28,5,1304285,,3.0,10.942371138461539,14.923076923076923,13.0,0.0,0.0,1.0
2013-04-29,1,1304291,,3.0,11.029518569230769,14.961538461538462,13.0,0.0,0.0,1.0
2013-04-29,2,1304292,,3.0,11.029518569230769,14.961538461538462,13.0,0.0,0.0,1.0
2013-04-29,3,1304293,,3.0,11.029518569230769,14.961538461538462,13.0,0.0,0.0,1.0
2013-04-29,4,1304294,,3.0,11.029518569230769,14.961538461538462,13.0,0.0,0.0,1.0
2013-04-29,5,1304295,,3.0,11.029518569230769,14.961538461538462,13.0,0.0,0.0,1.0
2013-04-30,1,1304301,,3.0,11.116666,15.0,0.0,0.0,0.0,1.0
2013-04-30,2,1304302,,3.0,11.116666,15.0,0.0,0.0,0.0,1.0
2013-04-30,3,1304303,,3.0,11.116666,15.0,0.0,0.0,0.0,1.0
2013-04-30,4,1304304,,3.0,11.116666,15.0,0.0,0.0,0.0,1.0
2013-04-30,5,1304305,,3.0,11.116666,15.0,0.0,0.0,0.0,1.0
2013-05-01,1,1305011,,0.0,9.9,11.0,0.0,0.0,0.0,1.0
2013-05-01,2,1305012,,0.0,9.9,11.0,0.0,0.0,0.0,1.0
2013-05-01,3,1305013,,0.0,9.9,11.0,0.0,0.0,0.0,1.0
2013-05-01,4,1305014,,0.0,9.9,11.0,0.0,0.0,0.0,1.0
2013-05-01,5,1305015,,0.0,9.9,11.0,0.0,0.0,0.0,1.0
2013-05-02,1,1305021,,1.0,11.0375,12.0,0.0,0.0,0.0,1.0
2013-05-02,2,1305022,,1.0,11.0375,12.0,0.0,0.0,0.0,1.0
2013-05-02,3,1305023,,1.0,11.0375,12.0,0.0,0.0,0.0,1.0
2013-05-02,4,1305024,,1.0,11.0375,12.0,0.0,0.0,0.0,1.0
2013-05-02,5,1305025,,1.0,11.0375,12.0,0.0,0.0,0.0,1.0
2013-05-03,1,1305031,,0.0,12.9125,9.0,0.0,0.0,0.0,1.0
2013-05-03,2,1305032,,0.0,12.9125,9.0,0.0,0.0,0.0,1.0
2013-05-03,3,1305033,,0.0,12.9125,9.0,0.0,0.0,0.0,1.0
2013-05-03,4,1305034,,0.0,12.9125,9.0,0.0,0.0,0.0,1.0
2013-05-03,5,1305035,,0.0,12.9125,9.0,0.0,0.0,0.0,1.0
2013-05-04,1,1305041,,0.0,17.95,18.0,0.0,0.0,0.0,1.0
2013-05-04,2,1305042,,0.0,17.95,18.0,0.0,0.0,0.0,1.0
2013-05-04,3,1305043,,0.0,17.95,18.0,0.0,0.0,0.0,1.0
2013-05-04,4,1305044,,0.0,17.95,18.0,0.0,0.0,0.0,1.0
2013-05-04,5,1305045,,0.0,17.95,18.0,0.0,0.0,0.0,1.0
2013-05-05,1,1305051,,3.0,16.2125,10.0,0.0,0.0,0.0,1.0
2013-05-05,2,1305052,,3.0,16.2125,10.0,0.0,0.0,0.0,1.0
2013-05-05,3,1305053,,3.0,16.2125,10.0,0.0,0.0,0.0,1.0
2013-05-05,4,1305054,,3.0,16.2125,10.0,0.0,0.0,0.0,1.0
2013-05-05,5,1305055,,3.0,16.2125,10.0,0.0,0.0,0.0,1.0
2013-05-06,1,1305061,,0.0,15.675,8.0,0.0,0.0,0.0,1.0
2013-05-06,2,1305062,,0.0,15.675,8.0,0.0,0.0,0.0,1.0
2013-05-06,3,1305063,,0.0,15.675,8.0,0.0,0.0,0.0,1.0
2013-05-06,4,1305064,,0.0,15.675,8.0,0.0,0.0,0.0,1.0
2013-05-06,5,1305065,,0.0,15.675,8.0,0.0,0.0,0.0,1.0
2013-05-07,1,1305071,,1.0,17.4125,10.0,21.0,0.0,0.0,1.0
2013-05-07,2,1305072,,1.0,17.4125,10.0,21.0,0.0,0.0,1.0
2013-05-07,3,1305073,,1.0,17.4125,10.0,21.0,0.0,0.0,1.0
2013-05-07,4,1305074,,1.0,17.4125,10.0,21.0,0.0,0.0,1.0
2013-05-07,5,1305075,,1.0,17.4125,10.0,21.0,0.0,0.0,1.0
2013-05-08,1,1305081,,4.0,18.8125,9.0,21.0,0.0,0.0,1.0
2013-05-08,2,1305082,,4.0,18.8125,9.0,21.0,0.0,0.0,1.0
2013-05-08,3,1305083,,4.0,18.8125,9.0,21.0,0.0,0.0,1.0
2013-05-08,4,1305084,,4.0,18.8125,9.0,21.0,0.0,0.0,1.0
2013-05-08,5,1305085,,4.0,18.8125,9.0,21.0,0.0,0.0,1.0
2013-05-09,1,1305091,,7.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-09,2,1305092,,7.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-09,3,1305093,,7.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-09,4,1305094,,7.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-09,5,1305095,,7.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-10,1,1305101,,5.0,15.5,12.0,21.0,0.0,1.0,1.0
2013-05-10,2,1305102,,5.0,15.5,12.0,21.0,0.0,1.0,1.0
2013-05-10,3,1305103,,5.0,15.5,12.0,21.0,0.0,1.0,1.0
2013-05-10,4,1305104,,5.0,15.5,12.0,21.0,0.0,1.0,1.0
2013-05-10,5,1305105,,5.0,15.5,12.0,21.0,0.0,1.0,1.0
2013-05-11,1,1305111,,7.0,15.4125,11.0,21.0,0.0,0.0,1.0
2013-05-11,2,1305112,,7.0,15.4125,11.0,21.0,0.0,0.0,1.0
2013-05-11,3,1305113,,7.0,15.4125,11.0,21.0,0.0,0.0,1.0
2013-05-11,4,1305114,,7.0,15.4125,11.0,21.0,0.0,0.0,1.0
2013-05-11,5,1305115,,7.0,15.4125,11.0,21.0,0.0,0.0,1.0
2013-05-12,1,1305121,,7.0,11.7125,12.0,61.0,0.0,0.0,1.0
2013-05-12,2,1305122,,7.0,11.7125,12.0,61.0,0.0,0.0,1.0
2013-05-12,3,1305123,,7.0,11.7125,12.0,61.0,0.0,0.0,1.0
2013-05-12,4,1305124,,7.0,11.7125,12.0,61.0,0.0,0.0,1.0
2013-05-12,5,1305125,,7.0,11.7125,12.0,61.0,0.0,0.0,1.0
2013-05-13,1,1305131,,7.0,11.4375,10.0,65.0,0.0,0.0,1.0
2013-05-13,2,1305132,,7.0,11.4375,10.0,65.0,0.0,0.0,1.0
2013-05-13,3,1305133,,7.0,11.4375,10.0,65.0,0.0,0.0,1.0
2013-05-13,4,1305134,,7.0,11.4375,10.0,65.0,0.0,0.0,1.0
2013-05-13,5,1305135,,7.0,11.4375,10.0,65.0,0.0,0.0,1.0
2013-05-14,1,1305141,,5.0,12.6,10.0,21.0,0.0,0.0,1.0
2013-05-14,2,1305142,,5.0,12.6,10.0,21.0,0.0,0.0,1.0
2013-05-14,3,1305143,,5.0,12.6,10.0,21.0,0.0,0.0,1.0
2013-05-14,4,1305144,,5.0,12.6,10.0,21.0,0.0,0.0,1.0
2013-05-14,5,1305145,,5.0,12.6,10.0,21.0,0.0,0.0,1.0
2013-05-15,1,1305151,,4.0,20.5375,10.0,61.0,0.0,0.0,1.0
2013-05-15,2,1305152,,4.0,20.5375,10.0,61.0,0.0,0.0,1.0
2013-05-15,3,1305153,,4.0,20.5375,10.0,61.0,0.0,0.0,1.0
2013-05-15,4,1305154,,4.0,20.5375,10.0,61.0,0.0,0.0,1.0
2013-05-15,5,1305155,,4.0,20.5375,10.0,61.0,0.0,0.0,1.0
2013-05-16,1,1305161,,0.0,16.1625,13.0,5.0,0.0,0.0,1.0
2013-05-16,2,1305162,,0.0,16.1625,13.0,5.0,0.0,0.0,1.0
2013-05-16,3,1305163,,0.0,16.1625,13.0,5.0,0.0,0.0,1.0
2013-05-16,4,1305164,,0.0,16.1625,13.0,5.0,0.0,0.0,1.0
2013-05-16,5,1305165,,0.0,16.1625,13.0,5.0,0.0,0.0,1.0
2013-05-17,1,1305171,,0.0,21.3125,11.0,5.0,0.0,0.0,1.0
2013-05-17,2,1305172,,0.0,21.3125,11.0,5.0,0.0,0.0,1.0
2013-05-17,3,1305173,,0.0,21.3125,11.0,5.0,0.0,0.0,1.0
2013-05-17,4,1305174,,0.0,21.3125,11.0,5.0,0.0,0.0,1.0
2013-05-17,5,1305175,,0.0,21.3125,11.0,5.0,0.0,0.0,1.0
2013-05-18,1,1305181,,7.0,13.85,12.0,10.0,0.0,0.0,1.0
2013-05-18,2,1305182,,7.0,13.85,12.0,10.0,0.0,0.0,1.0
2013-05-18,3,1305183,,7.0,13.85,12.0,10.0,0.0,0.0,1.0
2013-05-18,4,1305184,,7.0,13.85,12.0,10.0,0.0,0.0,1.0
2013-05-18,5,1305185,,7.0,13.85,12.0,10.0,0.0,0.0,1.0
2013-05-19,1,1305191,,8.0,13.05,5.0,20.0,0.0,0.0,1.0
2013-05-19,2,1305192,,8.0,13.05,5.0,20.0,0.0,0.0,1.0
2013-05-19,3,1305193,,8.0,13.05,5.0,20.0,0.0,0.0,1.0
2013-05-19,4,1305194,,8.0,13.05,5.0,20.0,0.0,0.0,1.0
2013-05-19,5,1305195,,8.0,13.05,5.0,20.0,0.0,0.0,1.0
2013-05-20,1,1305201,,7.0,15.775,8.0,21.0,0.0,0.0,1.0
2013-05-20,2,1305202,,7.0,15.775,8.0,21.0,0.0,0.0,1.0
2013-05-20,3,1305203,,7.0,15.775,8.0,21.0,0.0,0.0,1.0
2013-05-20,4,1305204,,7.0,15.775,8.0,21.0,0.0,0.0,1.0
2013-05-20,5,1305205,,7.0,15.775,8.0,21.0,0.0,0.0,1.0
2013-05-21,1,1305211,,7.0,12.525,9.0,65.0,0.0,0.0,1.0
2013-05-21,2,1305212,,7.0,12.525,9.0,65.0,0.0,0.0,1.0
2013-05-21,3,1305213,,7.0,12.525,9.0,65.0,0.0,0.0,1.0
2013-05-21,4,1305214,,7.0,12.525,9.0,65.0,0.0,0.0,1.0
2013-05-21,5,1305215,,7.0,12.525,9.0,65.0,0.0,0.0,1.0
2013-05-22,1,1305221,,7.0,9.0625,23.0,63.0,0.0,0.0,1.0
2013-05-22,2,1305222,,7.0,9.0625,23.0,63.0,0.0,0.0,1.0
2013-05-22,3,1305223,,7.0,9.0625,23.0,63.0,0.0,0.0,1.0
2013-05-22,4,1305224,,7.0,9.0625,23.0,63.0,0.0,0.0,1.0
2013-05-22,5,1305225,,7.0,9.0625,23.0,63.0,0.0,0.0,1.0
2013-05-23,1,1305231,,5.0,10.525,8.0,61.0,0.0,0.0,1.0
2013-05-23,2,1305232,,5.0,10.525,8.0,61.0,0.0,0.0,1.0
2013-05-23,3,1305233,,5.0,10.525,8.0,61.0,0.0,0.0,1.0
2013-05-23,4,1305234,,5.0,10.525,8.0,61.0,0.0,0.0,1.0
2013-05-23,5,1305235,,5.0,10.525,8.0,61.0,0.0,0.0,1.0
2013-05-24,1,1305241,,5.0,12.5,8.0,61.0,0.0,0.0,1.0
2013-05-24,2,1305242,,5.0,12.5,8.0,61.0,0.0,0.0,1.0
2013-05-24,3,1305243,,5.0,12.5,8.0,61.0,0.0,0.0,1.0
2013-05-24,4,1305244,,5.0,12.5,8.0,61.0,0.0,0.0,1.0
2013-05-24,5,1305245,,5.0,12.5,8.0,61.0,0.0,0.0,1.0
2013-05-25,1,1305251,,7.0,11.3375,11.0,63.0,0.0,0.0,1.0
2013-05-25,2,1305252,,7.0,11.3375,11.0,63.0,0.0,0.0,1.0
2013-05-25,3,1305253,,7.0,11.3375,11.0,63.0,0.0,0.0,1.0
2013-05-25,4,1305254,,7.0,11.3375,11.0,63.0,0.0,0.0,1.0
2013-05-25,5,1305255,,7.0,11.3375,11.0,63.0,0.0,0.0,1.0
2013-05-26,1,1305261,,7.0,14.1625,15.0,63.0,0.0,0.0,1.0
2013-05-26,2,1305262,,7.0,14.1625,15.0,63.0,0.0,0.0,1.0
2013-05-26,3,1305263,,7.0,14.1625,15.0,63.0,0.0,0.0,1.0
2013-05-26,4,1305264,,7.0,14.1625,15.0,63.0,0.0,0.0,1.0
2013-05-26,5,1305265,,7.0,14.1625,15.0,63.0,0.0,0.0,1.0
2013-05-27,1,1305271,,6.0,14.7875,10.0,63.0,0.0,0.0,1.0
2013-05-27,2,1305272,,6.0,14.7875,10.0,63.0,0.0,0.0,1.0
2013-05-27,3,1305273,,6.0,14.7875,10.0,63.0,0.0,0.0,1.0
2013-05-27,4,1305274,,6.0,14.7875,10.0,63.0,0.0,0.0,1.0
2013-05-27,5,1305275,,6.0,14.7875,10.0,63.0,0.0,0.0,1.0
2013-05-28,1,1305281,,6.0,15.4,10.0,20.0,0.0,0.0,1.0
2013-05-28,2,1305282,,6.0,15.4,10.0,20.0,0.0,0.0,1.0
2013-05-28,3,1305283,,6.0,15.4,10.0,20.0,0.0,0.0,1.0
2013-05-28,4,1305284,,6.0,15.4,10.0,20.0,0.0,0.0,1.0
2013-05-28,5,1305285,,6.0,15.4,10.0,20.0,0.0,0.0,1.0
2013-05-29,1,1305291,,7.0,13.6625,14.0,61.0,0.0,0.0,1.0
2013-05-29,2,1305292,,7.0,13.6625,14.0,61.0,0.0,0.0,1.0
2013-05-29,3,1305293,,7.0,13.6625,14.0,61.0,0.0,0.0,1.0
2013-05-29,4,1305294,,7.0,13.6625,14.0,61.0,0.0,0.0,1.0
2013-05-29,5,1305295,,7.0,13.6625,14.0,61.0,0.0,0.0,1.0
2013-05-30,1,1305301,,4.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-30,2,1305302,,4.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-30,3,1305303,,4.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-30,4,1305304,,4.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-30,5,1305305,,4.0,16.125,11.0,21.0,0.0,0.0,1.0
2013-05-31,1,1305311,,3.0,17.65,12.0,21.0,0.0,0.0,1.0
2013-05-31,2,1305312,,3.0,17.65,12.0,21.0,0.0,0.0,1.0
2013-05-31,3,1305313,,3.0,17.65,12.0,21.0,0.0,0.0,1.0
2013-05-31,4,1305314,,3.0,17.65,12.0,21.0,0.0,0.0,1.0
2013-05-31,5,1305315,,3.0,17.65,12.0,21.0,0.0,0.0,1.0
2013-06-01,1,1306011,,3.0,20.3875,10.0,21.0,0.0,0.0,1.0
2013-06-01,2,1306012,,3.0,20.3875,10.0,21.0,0.0,0.0,1.0
2013-06-01,3,1306013,,3.0,20.3875,10.0,21.0,0.0,0.0,1.0
2013-06-01,4,1306014,,3.0,20.3875,10.0,21.0,0.0,0.0,1.0
2013-06-01,5,1306015,,3.0,20.3875,10.0,21.0,0.0,0.0,1.0
2013-06-02,1,1306021,,2.0,14.975,18.0,21.0,0.0,0.0,1.0
2013-06-02,2,1306022,,2.0,14.975,18.0,21.0,0.0,0.0,1.0
2013-06-02,3,1306023,,2.0,14.975,18.0,21.0,0.0,0.0,1.0
2013-06-02,4,1306024,,2.0,14.975,18.0,21.0,0.0,0.0,1.0
2013-06-02,5,1306025,,2.0,14.975,18.0,21.0,0.0,0.0,1.0
2013-06-03,1,1306031,,0.0,17.35,13.0,21.0,0.0,0.0,1.0
2013-06-03,2,1306032,,0.0,17.35,13.0,21.0,0.0,0.0,1.0
2013-06-03,3,1306033,,0.0,17.35,13.0,21.0,0.0,0.0,1.0
2013-06-03,4,1306034,,0.0,17.35,13.0,21.0,0.0,0.0,1.0
2013-06-03,5,1306035,,0.0,17.35,13.0,21.0,0.0,0.0,1.0
2013-06-04,1,1306041,,3.0,17.1625,15.0,21.0,0.0,0.0,1.0
2013-06-04,2,1306042,,3.0,17.1625,15.0,21.0,0.0,0.0,1.0
2013-06-04,3,1306043,,3.0,17.1625,15.0,21.0,0.0,0.0,1.0
2013-06-04,4,1306044,,3.0,17.1625,15.0,21.0,0.0,0.0,1.0
2013-06-04,5,1306045,,3.0,17.1625,15.0,21.0,0.0,0.0,1.0
2013-06-05,1,1306051,,4.0,19.0875,9.0,21.0,0.0,0.0,1.0
2013-06-05,2,1306052,,4.0,19.0875,9.0,21.0,0.0,0.0,1.0
2013-06-05,3,1306053,,4.0,19.0875,9.0,21.0,0.0,0.0,1.0
2013-06-05,4,1306054,,4.0,19.0875,9.0,21.0,0.0,0.0,1.0
2013-06-05,5,1306055,,4.0,19.0875,9.0,21.0,0.0,0.0,1.0
2013-06-06,1,1306061,,0.0,20.85,12.0,21.0,0.0,0.0,1.0
2013-06-06,2,1306062,,0.0,20.85,12.0,21.0,0.0,0.0,1.0
2013-06-06,3,1306063,,0.0,20.85,12.0,21.0,0.0,0.0,1.0
2013-06-06,4,1306064,,0.0,20.85,12.0,21.0,0.0,0.0,1.0
2013-06-06,5,1306065,,0.0,20.85,12.0,21.0,0.0,0.0,1.0
2013-06-07,1,1306071,,0.0,19.7,8.0,21.0,0.0,0.0,1.0
2013-06-07,2,1306072,,0.0,19.7,8.0,21.0,0.0,0.0,1.0
2013-06-07,3,1306073,,0.0,19.7,8.0,21.0,0.0,0.0,1.0
2013-06-07,4,1306074,,0.0,19.7,8.0,21.0,0.0,0.0,1.0
2013-06-07,5,1306075,,0.0,19.7,8.0,21.0,0.0,0.0,1.0
2013-06-08,1,1306081,,1.0,16.9625,9.0,21.0,0.0,0.0,1.0
2013-06-08,2,1306082,,1.0,16.9625,9.0,21.0,0.0,0.0,1.0
2013-06-08,3,1306083,,1.0,16.9625,9.0,21.0,0.0,0.0,1.0
2013-06-08,4,1306084,,1.0,16.9625,9.0,21.0,0.0,0.0,1.0
2013-06-08,5,1306085,,1.0,16.9625,9.0,21.0,0.0,0.0,1.0
2013-06-09,1,1306091,,4.0,15.8875,7.0,21.0,0.0,0.0,1.0
2013-06-09,2,1306092,,4.0,15.8875,7.0,21.0,0.0,0.0,1.0
2013-06-09,3,1306093,,4.0,15.8875,7.0,21.0,0.0,0.0,1.0
2013-06-09,4,1306094,,4.0,15.8875,7.0,21.0,0.0,0.0,1.0
2013-06-09,5,1306095,,4.0,15.8875,7.0,21.0,0.0,0.0,1.0
2013-06-10,1,1306101,,2.0,17.725,8.0,0.0,0.0,0.0,1.0
2013-06-10,2,1306102,,2.0,17.725,8.0,0.0,0.0,0.0,1.0
